fecha,obs,pred_gbm_v2
2026-06-04,12.71,11.640183834381745
2026-06-05,10.55,13.093290459166987
2026-06-06,13.87,19.212961816926732
2026-06-07,23.48,22.34832224639807
2026-06-08,23.19,30.93770773861678
2026-06-09,17.27,31.190353194686985
2026-06-10,15.39,29.441982789570563
2026-06-11,11.38,21.094352985143093
2026-06-12,11.38,18.721039691974187
2026-06-13,12.97,17.972096979870066
2026-06-14,12.19,15.719059993341329
2026-06-15,11.74,14.251097150581526
2026-06-16,10.26,14.540654564335858
2026-06-17,14.2,14.897475846968092
2026-06-18,17.57,19.004113805540143
2026-06-19,17.44,22.24087127486885
2026-06-20,19.82,21.864716755030617
2026-06-21,16.96,20.03776085131426
2026-06-22,34.95,19.07953363391341
2026-06-23,19.27,22.935055460049842
2026-06-24,12.44,17.086087162032232
2026-06-25,12.36,16.038093770100392
2026-06-26,11.6,16.01105366325998
2026-06-27,11.19,14.21745529197105
2026-06-28,10.55,13.099926561913827
2026-06-29,10.18,12.26315309111888
2026-06-30,10.89,12.224848509992066
2026-07-01,11.0,12.041922562754413
2026-07-02,10.74,11.719673166026968
2026-07-03,10.39,11.98911114311294
2026-07-04,10.23,11.91941753146517
2026-07-05,10.09,11.39772916145343
2026-07-06,9.52,11.028109725368532
2026-07-07,9.32,10.817236452739188
2026-07-08,9.57,10.890379751550405
2026-07-09,9.37,11.179491489673552
2026-07-10,9.57,10.449894810351982
2026-07-11,11.87,10.424757783447232
2026-07-12,10.38,12.608929004745216
2026-07-13,9.27,11.137202730889426
2026-07-14,8.72,10.28087279667659
2026-07-15,8.8,11.604302757444536
2026-07-16,8.37,10.937829981873943
2026-07-17,8.48,10.079910016988709
2026-07-18,8.44,9.574699416989871
2026-07-19,16.44,9.376143531253396
2026-07-20,19.07,10.87486626416774
2026-07-21,11.02,13.271489518752334
2026-07-22,16.02,12.675590385224933
2026-07-23,22.74,16.04557533856672
2026-07-24,11.8,15.705617702671738
2026-07-25,15.17,15.127585722323811
2026-07-26,11.55,13.699249477008866
2026-07-27,10.52,12.641289923584383
2026-07-28,10.71,11.609765679436059
2026-07-29,9.63,11.529611818652338
2026-07-30,9.22,10.603931476974282
2026-07-31,8.92,10.08380505887619
2026-08-01,8.64,10.166918648306272
2026-08-02,8.6,10.055474237439674
2026-08-03,8.87,9.493800280174433
2026-08-04,9.24,9.026347136469642
2026-08-05,8.63,9.079357812352477
2026-08-06,8.37,9.184396500882222
2026-08-07,8.21,9.500534931568817
2026-08-08,8.42,9.574355825037971
2026-08-09,8.16,9.660683732463344
2026-08-10,7.75,9.132246241649316
2026-08-11,7.78,9.094687086499913
2026-08-12,7.57,9.247684783620823
2026-08-13,7.53,9.12905257272286
2026-08-14,7.36,9.495660848461384
2026-08-15,7.91,9.710259969098217
2026-08-16,13.42,10.305654554893886
2026-08-17,15.11,11.410154754916089
2026-08-18,9.97,12.837994581276972
2026-08-19,8.86,11.830335341140225
2026-08-20,8.69,11.522220163433893
2026-08-21,8.58,10.096479422685174
2026-08-22,8.31,10.326376514556307
2026-08-23,8.1,9.253489027616784
2026-08-24,7.86,10.028821233565276
2026-08-25,7.77,9.10369679869316
2026-08-26,7.7,8.960229526449746
2026-08-27,8.1,8.48092231134003
2026-08-28,11.62,9.60765288070437
2026-08-29,12.56,13.730088277604136
2026-08-30,9.19,12.617740643759335
