fecha,objetivo_t1,evento,pred_evento,pred_persistencia,pred_hurdle
2022-12-24,13.098,0,0,25.633,25.633
2022-12-25,20.971,0,0,13.098,13.098
2022-12-26,39.933,0,0,20.971,20.971
2022-12-27,23.052,0,0,39.933,39.933
2022-12-28,12.483,0,0,23.052,23.052
2022-12-29,18.347,0,0,12.483,12.483
2022-12-30,20.201,0,0,18.347,18.347
2022-12-31,21.097,0,0,20.201,20.201
2023-01-01,34.091,0,0,21.097,21.097
2023-01-02,14.513,0,0,34.091,34.091
2023-01-03,13.69,0,0,14.513,14.513
2023-01-04,29.533,0,0,13.69,13.69
2023-01-05,20.051,0,0,29.533,29.533
2023-01-06,49.479,0,0,20.051,20.051
2023-01-07,20.153,0,0,49.479,49.479
2023-01-08,46.473,0,0,20.153,20.153
2023-01-09,60.189,0,0,46.473,46.473
2023-01-10,39.987,0,0,60.189,60.189
2023-01-11,38.699,0,0,39.987,39.987
2023-01-12,37.166,0,0,38.699,38.699
2023-01-13,26.229,0,0,37.166,37.166
2023-01-14,19.682,0,0,26.229,26.229
2023-01-15,18.068,0,0,19.682,19.682
2023-01-16,27.136,0,0,18.068,18.068
2023-01-17,51.728,0,0,27.136,27.136
2023-01-18,25.657,0,0,51.728,51.728
2023-01-19,23.129,0,0,25.657,25.657
2023-01-20,21.224,0,0,23.129,23.129
2023-01-21,34.283,0,0,21.224,21.224
2023-01-22,21.763,0,0,34.283,34.283
2023-01-23,16.727,0,0,21.763,21.763
2023-01-24,12.593,0,0,16.727,16.727
2023-01-25,14.033,0,0,12.593,12.593
2023-01-26,17.114,0,0,14.033,14.033
2023-01-27,17.884,0,0,17.114,17.114
2023-01-28,9.767,0,0,17.884,17.884
2023-01-29,12.531,0,0,9.767,9.767
2023-01-30,8.913,0,0,12.531,12.531
2023-01-31,13.641,0,0,8.913,8.913
2023-02-01,7.37,0,0,13.641,13.641
2023-02-02,9.488,0,0,7.37,7.37
2023-02-03,18.93,0,0,9.488,9.488
2023-02-04,10.923,0,0,18.93,18.93
2023-02-05,10.091,0,0,10.923,10.923
2023-02-06,23.63,0,0,10.091,10.091
2023-02-07,9.787,0,0,23.63,23.63
2023-02-08,31.328,0,0,9.787,9.787
2023-02-09,18.114,0,0,31.328,31.328
2023-02-10,26.348,0,0,18.114,18.114
2023-02-11,21.443,0,0,26.348,26.348
2023-02-12,45.23,0,0,21.443,21.443
2023-02-13,21.936,0,0,45.23,45.23
2023-02-14,110.58,1,0,21.936,21.936
2023-02-15,31.587,1,1,110.58,41.16953151306372
2023-02-16,21.251,0,0,31.587,31.587
2023-02-17,21.078,0,0,21.251,21.251
2023-02-18,23.685,0,0,21.078,21.078
2023-02-19,33.546,0,0,23.685,23.685
2023-02-20,24.174,0,0,33.546,33.546
2023-02-21,27.05,0,0,24.174,24.174
2023-02-22,26.64,0,0,27.05,27.05
2023-02-23,7.956,0,0,26.64,26.64
2023-02-24,5.068,0,0,7.956,7.956
2023-02-25,15.43,0,0,5.068,5.068
2023-02-26,17.152,0,0,15.43,15.43
2023-02-27,55.701,1,0,17.152,17.152
2023-02-28,24.205,0,0,55.701,55.701
2023-03-01,15.302,0,0,24.205,24.205
2023-03-02,8.883,0,0,15.302,15.302
2023-03-03,67.297,1,0,8.883,8.883
2023-03-04,30.182,1,0,67.297,67.297
2023-03-05,78.744,1,0,30.182,30.182
2023-03-06,25.584,1,0,78.744,78.744
2023-03-07,39.144,0,0,25.584,25.584
2023-03-08,28.114,0,0,39.144,39.144
2023-03-09,17.285,0,0,28.114,28.114
2023-03-10,53.743,0,0,17.285,17.285
2023-03-11,52.372,0,0,53.743,53.743
2023-03-12,70.026,0,0,52.372,52.372
2023-03-13,41.447,0,0,70.026,70.026
2023-03-14,28.457,0,0,41.447,41.447
2023-03-15,28.05,0,0,28.457,28.457
2023-03-16,33.813,0,0,28.05,28.05
2023-03-17,24.216,0,0,33.813,33.813
2023-03-18,15.839,0,0,24.216,24.216
2023-03-19,13.497,0,0,15.839,15.839
2023-03-20,12.744,0,0,13.497,13.497
2023-03-21,24.292,0,0,12.744,12.744
2023-03-22,42.358,0,0,24.292,24.292
2023-03-23,26.413,0,0,42.358,42.358
2023-03-24,61.415,0,0,26.413,26.413
2023-03-25,32.284,0,0,61.415,61.415
2023-03-26,42.066,0,0,32.284,32.284
2023-03-27,86.446,1,0,42.066,42.066
2023-03-28,30.89,1,0,86.446,86.446
2023-03-29,21.223,0,0,30.89,30.89
2023-03-30,62.586,1,0,21.223,21.223
2023-03-31,52.403,0,0,62.586,62.586
2023-04-01,101.402,1,0,52.403,52.403
2023-04-02,48.865,1,0,101.402,101.402
2023-04-03,31.065,0,0,48.865,48.865
2023-04-04,31.933,0,0,31.065,31.065
2023-04-05,32.383,0,0,31.933,31.933
2023-04-06,33.78,0,0,32.383,32.383
2023-04-07,32.402,0,0,33.78,33.78
2023-04-08,21.835,0,0,32.402,32.402
2023-04-09,20.944,0,0,21.835,21.835
2023-04-10,37.28,0,0,20.944,20.944
2023-04-11,39.347,0,0,37.28,37.28
2023-04-12,17.268,0,0,39.347,39.347
2023-04-13,22.456,0,0,17.268,17.268
2023-04-14,25.892,0,0,22.456,22.456
2023-04-15,24.75,0,0,25.892,25.892
2023-04-16,15.388,0,0,24.75,24.75
2023-04-17,29.764,0,0,15.388,15.388
2023-04-18,13.985,0,0,29.764,29.764
2023-04-19,31.405,0,0,13.985,13.985
2023-04-20,17.94,0,0,31.405,31.405
2023-04-21,18.185,0,0,17.94,17.94
2023-04-22,47.568,0,0,18.185,18.185
2023-04-23,60.575,0,0,47.568,47.568
2023-04-24,33.047,0,0,60.575,60.575
2023-04-25,47.695,0,0,33.047,33.047
2023-04-26,33.767,0,0,47.695,47.695
2023-04-27,118.723,1,0,33.767,33.767
2023-04-28,36.053,1,1,118.723,45.44343662248019
2023-04-29,41.094,0,0,36.053,36.053
2023-04-30,29.29,0,0,41.094,41.094
2023-05-01,26.871,0,0,29.29,29.29
2023-05-02,22.808,0,0,26.871,26.871
2023-05-03,21.039,0,0,22.808,22.808
2023-05-04,15.879,0,0,21.039,21.039
2023-05-05,19.343,0,0,15.879,15.879
2023-05-06,27.871,0,0,19.343,19.343
2023-05-07,22.848,0,0,27.871,27.871
2023-05-08,18.077,0,0,22.848,22.848
2023-05-09,15.191,0,0,18.077,18.077
2023-05-10,12.8,0,0,15.191,15.191
2023-05-11,33.707,0,0,12.8,12.8
2023-05-12,19.639,0,0,33.707,33.707
2023-05-13,17.355,0,0,19.639,19.639
2023-05-14,14.814,0,0,17.355,17.355
2023-05-15,34.161,0,0,14.814,14.814
2023-05-16,35.548,0,0,34.161,34.161
2023-05-17,17.229,0,0,35.548,35.548
2023-05-18,51.828,0,0,17.229,17.229
2023-05-19,50.141,0,0,51.828,51.828
2023-05-20,30.673,0,0,50.141,50.141
2023-05-21,33.62,0,0,30.673,30.673
2023-05-22,89.991,1,0,33.62,33.62
2023-05-23,29.006,1,1,89.991,39.354609155250984
2023-05-24,28.881,0,0,29.006,29.006
2023-05-25,30.13,0,0,28.881,28.881
2023-05-26,20.102,0,0,30.13,30.13
2023-05-27,26.647,0,0,20.102,20.102
2023-05-28,34.73,0,0,26.647,26.647
2023-05-29,65.757,0,0,34.73,34.73
2023-05-30,38.325,0,0,65.757,65.757
2023-05-31,107.508,1,0,38.325,38.325
2023-06-01,27.26,1,1,107.508,41.676905747209446
2023-06-02,25.3,0,0,27.26,27.26
2023-06-03,25.523,0,0,25.3,25.3
2023-06-04,20.392,0,0,25.523,25.523
2023-06-05,24.816,0,0,20.392,20.392
2023-06-06,17.192,0,0,24.816,24.816
2023-06-07,47.026,0,0,17.192,17.192
2023-06-08,25.557,0,0,47.026,47.026
2023-06-09,29.271,0,0,25.557,25.557
2023-06-10,103.312,1,0,29.271,29.271
2023-06-11,27.913,1,1,103.312,39.10400513529523
2023-06-12,25.082,0,0,27.913,27.913
2023-06-13,24.392,0,0,25.082,25.082
2023-06-14,10.103,0,0,24.392,24.392
2023-06-15,34.84,0,0,10.103,10.103
2023-06-16,18.461,0,0,34.84,34.84
2023-06-17,15.046,0,0,18.461,18.461
2023-06-18,15.209,0,0,15.046,15.046
2023-06-19,5.252,0,0,15.209,15.209
2023-06-20,15.817,0,0,5.252,5.252
2023-06-21,26.491,0,0,15.817,15.817
2023-06-22,32.556,0,0,26.491,26.491
2023-06-23,53.206,0,0,32.556,32.556
2023-06-24,73.202,0,0,53.206,53.206
2023-06-25,74.622,0,1,73.202,38.30527937696816
2023-06-26,20.805,1,1,74.622,40.47767383654634
2023-06-27,26.155,0,0,20.805,20.805
2023-06-28,13.575,0,0,26.155,26.155
2023-06-29,18.826,0,0,13.575,13.575
2023-06-30,16.025,0,0,18.826,18.826
2023-07-01,17.156,0,0,16.025,16.025
2023-07-02,23.127,0,0,17.156,17.156
2023-07-03,38.15,0,0,23.127,23.127
2023-07-04,15.293,0,0,38.15,38.15
2023-07-05,42.837,0,0,15.293,15.293
2023-07-06,55.244,0,0,42.837,42.837
2023-07-07,31.467,0,0,55.244,55.244
2023-07-08,24.92,0,0,31.467,31.467
2023-07-09,23.683,0,0,24.92,24.92
2023-07-10,22.34,0,0,23.683,23.683
2023-07-11,10.875,0,0,22.34,22.34
2023-07-12,11.191,0,0,10.875,10.875
2023-07-13,29.536,0,0,11.191,11.191
2023-07-14,18.289,0,0,29.536,29.536
2023-07-15,19.69,0,0,18.289,18.289
2023-07-16,79.057,1,0,19.69,19.69
2023-07-17,22.64,1,1,79.057,33.01847703413097
2023-07-18,23.517,0,0,22.64,22.64
2023-07-19,22.537,0,0,23.517,23.517
2023-07-20,22.192,0,0,22.537,22.537
2023-07-21,21.891,0,0,22.192,22.192
2023-07-22,15.676,0,0,21.891,21.891
2023-07-23,17.851,0,0,15.676,15.676
2023-07-24,10.524,0,0,17.851,17.851
2023-07-25,30.224,0,0,10.524,10.524
2023-07-26,13.404,0,0,30.224,30.224
2023-07-27,42.992,0,0,13.404,13.404
2023-07-28,16.882,0,0,42.992,42.992
2023-07-29,16.842,0,0,16.882,16.882
2023-07-30,10.239,0,0,16.842,16.842
2023-07-31,11.835,0,0,10.239,10.239
2023-08-01,11.533,0,0,11.835,11.835
2023-08-02,14.455,0,0,11.533,11.533
2023-08-03,14.825,0,0,14.455,14.455
2023-08-04,9.905,0,0,14.825,14.825
2023-08-05,23.896,0,0,9.905,9.905
2023-08-06,2.039,0,0,23.896,23.896
2023-08-07,10.154,0,0,2.039,2.039
2023-08-08,12.367,0,0,10.154,10.154
2023-08-09,14.915,0,0,12.367,12.367
2023-08-10,10.662,0,0,14.915,14.915
2023-08-11,19.018,0,0,10.662,10.662
2023-08-12,44.347,0,0,19.018,19.018
2023-08-13,11.252,0,0,44.347,44.347
2023-08-14,27.103,0,0,11.252,11.252
2023-08-15,24.061,0,0,27.103,27.103
2023-08-16,20.006,0,0,24.061,24.061
2023-08-17,36.608,0,0,20.006,20.006
2023-08-18,11.285,0,0,36.608,36.608
2023-08-19,57.547,1,0,11.285,11.285
2023-08-20,88.292,0,0,57.547,57.547
2023-08-21,44.761,1,0,88.292,88.292
2023-08-22,32.593,0,0,44.761,44.761
2023-08-23,26.915,0,0,32.593,32.593
2023-08-24,19.926,0,0,26.915,26.915
2023-08-25,41.398,0,0,19.926,19.926
2023-08-26,17.647,0,0,41.398,41.398
2023-08-27,13.517,0,0,17.647,17.647
2023-08-28,25.387,0,0,13.517,13.517
2023-08-29,14.488,0,0,25.387,25.387
2023-08-30,16.751,0,0,14.488,14.488
2023-08-31,16.357,0,0,16.751,16.751
2023-09-01,21.059,0,0,16.357,16.357
2023-09-02,17.563,0,0,21.059,21.059
2023-09-03,22.024,0,0,17.563,17.563
2023-09-04,25.036,0,0,22.024,22.024
2023-09-05,20.125,0,0,25.036,25.036
2023-09-06,15.587,0,0,20.125,20.125
2023-09-07,4.62,0,0,15.587,15.587
2023-09-08,12.83,0,0,4.62,4.62
2023-09-09,10.698,0,0,12.83,12.83
2023-09-10,41.489,0,0,10.698,10.698
2023-09-11,94.574,1,0,41.489,41.489
2023-09-12,55.94,1,1,94.574,35.824339274818726
2023-09-13,57.412,0,0,55.94,55.94
2023-09-14,24.898,0,0,57.412,57.412
2023-09-15,23.057,0,0,24.898,24.898
2023-09-16,30.414,0,0,23.057,23.057
2023-09-17,21.298,0,0,30.414,30.414
2023-09-18,11.559,0,0,21.298,21.298
2023-09-19,8.258,0,0,11.559,11.559
2023-09-20,12.81,0,0,8.258,8.258
2023-09-21,16.294,0,0,12.81,12.81
2023-09-22,18.241,0,0,16.294,16.294
2023-09-23,15.062,0,0,18.241,18.241
2023-09-24,25.207,0,0,15.062,15.062
2023-09-25,35.018,0,0,25.207,25.207
2023-09-26,21.486,0,0,35.018,35.018
2023-09-27,18.495,0,0,21.486,21.486
2023-09-28,16.592,0,0,18.495,18.495
2023-09-29,21.19,0,0,16.592,16.592
2023-09-30,49.294,0,0,21.19,21.19
2023-10-01,42.203,0,0,49.294,49.294
2023-10-02,44.16,0,0,42.203,42.203
2023-10-03,37.805,0,0,44.16,44.16
2023-10-04,37.204,0,0,37.805,37.805
2023-10-05,40.034,0,0,37.204,37.204
2023-10-06,77.115,1,0,40.034,40.034
2023-10-07,65.053,0,0,77.115,77.115
2023-10-08,26.169,1,0,65.053,65.053
2023-10-09,37.409,0,0,26.169,26.169
2023-10-10,23.899,0,0,37.409,37.409
2023-10-11,38.393,0,0,23.899,23.899
2023-10-12,49.558,0,0,38.393,38.393
2023-10-13,34.977,0,0,49.558,49.558
2023-10-14,18.827,0,0,34.977,34.977
2023-10-15,22.127,0,0,18.827,18.827
2023-10-16,23.215,0,0,22.127,22.127
2023-10-17,23.034,0,0,23.215,23.215
2023-10-18,23.182,0,0,23.034,23.034
2023-10-19,27.67,0,0,23.182,23.182
2023-10-20,22.124,0,0,27.67,27.67
2023-10-21,17.006,0,0,22.124,22.124
2023-10-22,24.932,0,0,17.006,17.006
2023-10-23,52.048,0,0,24.932,24.932
2023-10-24,28.546,0,0,52.048,52.048
2023-10-25,71.536,1,0,28.546,28.546
2023-10-26,24.707,1,0,71.536,71.536
2023-10-27,21.701,0,0,24.707,24.707
2023-10-28,25.073,0,0,21.701,21.701
2023-10-29,46.75,0,0,25.073,25.073
2023-10-30,45.53,0,0,46.75,46.75
2023-10-31,66.21,0,0,45.53,45.53
2023-11-01,68.885,0,0,66.21,66.21
2023-11-02,43.741,0,0,68.885,68.885
2023-11-03,92.76,1,0,43.741,43.741
2023-11-04,38.259,1,0,92.76,92.76
2023-11-05,31.89,0,0,38.259,38.259
2023-11-06,25.087,0,0,31.89,31.89
2023-11-07,25.953,0,0,25.087,25.087
2023-11-08,21.741,0,0,25.953,25.953
2023-11-09,32.833,0,0,21.741,21.741
2023-11-10,30.289,0,0,32.833,32.833
2023-11-11,48.263,0,0,30.289,30.289
2023-11-12,27.367,0,0,48.263,48.263
2023-11-13,35.301,0,0,27.367,27.367
2023-11-14,55.484,0,0,35.301,35.301
2023-11-15,20.451,0,0,55.484,55.484
2023-11-16,95.293,1,0,20.451,20.451
2023-11-17,56.763,1,1,95.293,36.0035797672775
2023-11-18,28.031,0,0,56.763,56.763
2023-11-19,27.147,0,0,28.031,28.031
2023-11-20,24.342,0,0,27.147,27.147
2023-11-21,28.6,0,0,24.342,24.342
2023-11-22,23.767,0,0,28.6,28.6
2023-11-23,41.326,0,0,23.767,23.767
2023-11-24,29.759,0,0,41.326,41.326
2023-11-25,21.274,0,0,29.759,29.759
2023-11-26,18.612,0,0,21.274,21.274
2023-11-27,25.213,0,0,18.612,18.612
2023-11-28,13.145,0,0,25.213,25.213
2023-11-29,19.788,0,0,13.145,13.145
2023-11-30,13.283,0,0,19.788,19.788
2023-12-01,13.953,0,0,13.283,13.283
2023-12-02,15.638,0,0,13.953,13.953
2023-12-03,17.897,0,0,15.638,15.638
2023-12-04,16.365,0,0,17.897,17.897
2023-12-05,12.816,0,0,16.365,16.365
2023-12-06,26.057,0,0,12.816,12.816
2023-12-07,27.844,0,0,26.057,26.057
2023-12-08,14.505,0,0,27.844,27.844
2023-12-09,16.063,0,0,14.505,14.505
2023-12-10,17.769,0,0,16.063,16.063
2023-12-11,49.523,0,0,17.769,17.769
2023-12-12,13.88,0,0,49.523,49.523
2023-12-13,20.637,0,0,13.88,13.88
2023-12-14,24.683,0,0,20.637,20.637
2023-12-15,22.779,0,0,24.683,24.683
2023-12-16,18.481,0,0,22.779,22.779
2023-12-17,10.971,0,0,18.481,18.481
2023-12-18,19.349,0,0,10.971,10.971
2023-12-19,19.577,0,0,19.349,19.349
2023-12-20,20.179,0,0,19.577,19.577
2023-12-21,25.133,0,0,20.179,20.179
2023-12-22,29.061,0,0,25.133,25.133
2023-12-23,21.731,0,0,29.061,29.061
2023-12-24,18.113,0,0,21.731,21.731
2023-12-25,20.86,0,0,18.113,18.113
2023-12-26,16.517,0,0,20.86,20.86
2023-12-27,31.037,0,0,16.517,16.517
2023-12-28,17.633,0,0,31.037,31.037
2023-12-29,21.072,0,0,17.633,17.633
2023-12-30,16.831,0,0,21.072,21.072
2023-12-31,15.702,0,0,16.831,16.831
2024-01-01,15.488,0,0,15.702,15.702
2024-01-02,17.913,0,0,15.488,15.488
2024-01-03,22.184,0,0,17.913,17.913
2024-01-04,16.99,0,0,22.184,22.184
2024-01-05,13.017,0,0,16.99,16.99
2024-01-06,11.43,0,0,13.017,13.017
2024-01-07,19.772,0,0,11.43,11.43
2024-01-08,9.872,0,0,19.772,19.772
2024-01-09,16.351,0,0,9.872,9.872
2024-01-10,18.902,0,0,16.351,16.351
2024-01-11,15.403,0,0,18.902,18.902
2024-01-12,15.015,0,0,15.403,15.403
2024-01-13,20.743,0,0,15.015,15.015
2024-01-14,13.053,0,0,20.743,20.743
2024-01-15,13.674,0,0,13.053,13.053
2024-01-16,7.554,0,0,13.674,13.674
2024-01-17,9.417,0,0,7.554,7.554
2024-01-18,13.571,0,0,9.417,9.417
2024-01-19,13.305,0,0,13.571,13.571
2024-01-20,13.857,0,0,13.305,13.305
2024-01-21,9.202,0,0,13.857,13.857
2024-01-22,12.762,0,0,9.202,9.202
2024-01-23,6.313,0,0,12.762,12.762
2024-01-24,7.791,0,0,6.313,6.313
2024-01-25,12.872,0,0,7.791,7.791
2024-01-26,9.796,0,0,12.872,12.872
2024-01-27,7.901,0,0,9.796,9.796
2024-01-28,7.472,0,0,7.901,7.901
2024-01-29,8.814,0,0,7.472,7.472
2024-01-30,13.163,0,0,8.814,8.814
2024-01-31,30.823,0,0,13.163,13.163
2024-02-01,11.313,0,0,30.823,30.823
2024-02-02,47.22,0,0,11.313,11.313
2024-02-03,17.495,0,0,47.22,47.22
2024-02-04,29.494,0,0,17.495,17.495
2024-02-05,9.754,0,0,29.494,29.494
2024-02-06,13.428,0,0,9.754,9.754
2024-02-07,14.426,0,0,13.428,13.428
2024-02-08,11.103,0,0,14.426,14.426
2024-02-09,9.778,0,0,11.103,11.103
2024-02-10,8.029,0,0,9.778,9.778
2024-02-11,9.257,0,0,8.029,8.029
2024-02-12,6.187,0,0,9.257,9.257
2024-02-13,7.804,0,0,6.187,6.187
2024-02-14,7.579,0,0,7.804,7.804
2024-02-15,12.069,0,0,7.579,7.579
2024-02-16,11.817,0,0,12.069,12.069
2024-02-17,7.029,0,0,11.817,11.817
2024-02-18,15.008,0,0,7.029,7.029
2024-02-19,6.235,0,0,15.008,15.008
2024-02-20,15.328,0,0,6.235,6.235
2024-02-21,9.935,0,0,15.328,15.328
2024-02-22,11.609,0,0,9.935,9.935
2024-02-23,12.55,0,0,11.609,11.609
2024-02-24,13.032,0,0,12.55,12.55
2024-02-25,12.341,0,0,13.032,13.032
2024-02-26,5.337,0,0,12.341,12.341
2024-02-27,5.577,0,0,5.337,5.337
2024-02-28,13.251,0,0,5.577,5.577
2024-02-29,11.899,0,0,13.251,13.251
2024-03-01,11.688,0,0,11.899,11.899
2024-03-02,11.659,0,0,11.688,11.688
2024-03-03,11.802,0,0,11.659,11.659
2024-03-04,10.68,0,0,11.802,11.802
2024-03-05,6.941,0,0,10.68,10.68
2024-03-06,11.841,0,0,6.941,6.941
2024-03-07,12.58,0,0,11.841,11.841
2024-03-08,17.033,0,0,12.58,12.58
2024-03-09,12.105,0,0,17.033,17.033
2024-03-10,61.483,1,0,12.105,12.105
2024-03-11,15.57,1,0,61.483,61.483
2024-03-12,13.044,0,0,15.57,15.57
2024-03-13,13.945,0,0,13.044,13.044
2024-03-14,8.849,0,0,13.945,13.945
2024-03-15,13.031,0,0,8.849,8.849
2024-03-16,34.832,0,0,13.031,13.031
2024-03-17,14.509,0,0,34.832,34.832
2024-03-18,33.441,0,0,14.509,14.509
2024-03-19,15.886,0,0,33.441,33.441
2024-03-20,13.616,0,0,15.886,15.886
2024-03-21,12.682,0,0,13.616,13.616
2024-03-22,12.323,0,0,12.682,12.682
2024-03-23,5.487,0,0,12.323,12.323
2024-03-24,11.964,0,0,5.487,5.487
2024-03-25,12.365,0,0,11.964,11.964
2024-03-26,6.849,0,0,12.365,12.365
2024-03-27,11.69,0,0,6.849,6.849
2024-03-28,10.87,0,0,11.69,11.69
2024-03-29,6.053,0,0,10.87,10.87
2024-03-30,27.344,0,0,6.053,6.053
2024-03-31,23.74,0,0,27.344,27.344
2024-04-01,40.576,0,0,23.74,23.74
2024-04-02,40.828,0,0,40.576,40.576
2024-04-03,67.647,0,0,40.828,40.828
2024-04-04,28.492,1,0,67.647,67.647
2024-04-05,22.09,0,0,28.492,28.492
2024-04-06,17.353,0,0,22.09,22.09
2024-04-07,13.56,0,0,17.353,17.353
2024-04-08,12.629,0,0,13.56,13.56
2024-04-09,6.201,0,0,12.629,12.629
2024-04-10,14.35,0,0,6.201,6.201
2024-04-11,12.746,0,0,14.35,14.35
2024-04-12,24.234,0,0,12.746,12.746
2024-04-13,17.008,0,0,24.234,24.234
2024-04-14,6.4,0,0,17.008,17.008
2024-04-15,11.222,0,0,6.4,6.4
2024-04-16,7.815,0,0,11.222,11.222
2024-04-17,14.107,0,0,7.815,7.815
2024-04-18,22.302,0,0,14.107,14.107
2024-04-19,15.91,0,0,22.302,22.302
2024-04-20,33.108,0,0,15.91,15.91
2024-04-21,27.739,0,0,33.108,33.108
2024-04-22,18.888,0,0,27.739,27.739
2024-04-23,24.65,0,0,18.888,18.888
2024-04-24,27.595,0,0,24.65,24.65
2024-04-25,50.83,0,0,27.595,27.595
2024-04-26,28.125,0,0,50.83,50.83
2024-04-27,57.982,0,0,28.125,28.125
2024-04-28,33.621,0,0,57.982,57.982
2024-04-29,38.918,0,0,33.621,33.621
2024-04-30,85.131,1,0,38.918,38.918
2024-05-01,43.925,1,1,85.131,33.94624334908892
2024-05-02,70.416,0,0,43.925,43.925
2024-05-03,140.649,1,0,70.416,70.416
2024-05-04,29.189,1,1,140.649,61.94406437285494
2024-05-05,25.071,0,0,29.189,29.189
2024-05-06,51.93,0,0,25.071,25.071
2024-05-07,68.077,0,0,51.93,51.93
2024-05-08,86.49,0,0,68.077,68.077
2024-05-09,29.717,1,0,86.49,86.49
2024-05-10,22.846,0,0,29.717,29.717
2024-05-11,54.491,0,0,22.846,22.846
2024-05-12,25.062,0,0,54.491,54.491
2024-05-13,26.354,0,0,25.062,25.062
2024-05-14,27.35,0,0,26.354,26.354
2024-05-15,45.316,0,0,27.35,27.35
2024-05-16,26.361,0,0,45.316,45.316
2024-05-17,23.719,0,0,26.361,26.361
2024-05-18,22.294,0,0,23.719,23.719
2024-05-19,15.258,0,0,22.294,22.294
2024-05-20,13.194,0,0,15.258,15.258
2024-05-21,15.921,0,0,13.194,13.194
2024-05-22,27.018,0,0,15.921,15.921
2024-05-23,22.615,0,0,27.018,27.018
2024-05-24,9.086,0,0,22.615,22.615
2024-05-25,12.524,0,0,9.086,9.086
2024-05-26,20.297,0,0,12.524,12.524
2024-05-27,85.069,1,0,20.297,20.297
2024-05-28,102.401,0,1,85.069,24.992085299604415
2024-05-29,23.439,1,1,102.401,33.6700327829751
2024-05-30,68.051,1,0,23.439,23.439
2024-05-31,20.7,1,0,68.051,68.051
2024-06-01,20.308,0,0,20.7,20.7
2024-06-02,25.075,0,0,20.308,20.308
2024-06-03,23.857,0,0,25.075,25.075
2024-06-04,20.554,0,0,23.857,23.857
2024-06-05,11.418,0,0,20.554,20.554
2024-06-06,12.071,0,0,11.418,11.418
2024-06-07,17.124,0,0,12.071,12.071
2024-06-08,24.233,0,0,17.124,17.124
2024-06-09,37.269,0,0,24.233,24.233
2024-06-10,40.15,0,0,37.269,37.269
2024-06-11,19.58,0,0,40.15,40.15
2024-06-12,36.72,0,0,19.58,19.58
2024-06-13,81.294,1,0,36.72,36.72
2024-06-14,66.696,0,0,81.294,81.294
2024-06-15,49.786,0,0,66.696,66.696
2024-06-16,23.292,0,0,49.786,49.786
2024-06-17,37.006,0,0,23.292,23.292
2024-06-18,26.74,0,0,37.006,37.006
2024-06-19,39.988,0,0,26.74,26.74
2024-06-20,29.34,0,0,39.988,39.988
2024-06-21,24.506,0,0,29.34,29.34
2024-06-22,47.934,0,0,24.506,24.506
2024-06-23,21.588,0,0,47.934,47.934
2024-06-24,31.976,0,0,21.588,21.588
2024-06-25,51.941,0,0,31.976,31.976
2024-06-26,45.993,0,0,51.941,51.941
2024-06-27,42.557,0,0,45.993,45.993
2024-06-28,26.745,0,0,42.557,42.557
2024-06-29,23.807,0,0,26.745,26.745
2024-06-30,26.439,0,0,23.807,23.807
2024-07-01,38.551,0,0,26.439,26.439
2024-07-02,73.82,0,0,38.551,38.551
2024-07-03,70.996,0,0,73.82,73.82
2024-07-04,49.034,0,0,70.996,70.996
2024-07-05,25.685,0,0,49.034,49.034
2024-07-06,23.535,0,0,25.685,25.685
2024-07-07,20.69,0,0,23.535,23.535
2024-07-08,24.788,0,0,20.69,20.69
2024-07-09,15.347,0,0,24.788,24.788
2024-07-10,21.296,0,0,15.347,15.347
2024-07-11,29.545,0,0,21.296,21.296
2024-07-12,23.188,0,0,29.545,29.545
2024-07-13,21.007,0,0,23.188,23.188
2024-07-14,19.923,0,0,21.007,21.007
2024-07-15,20.011,0,0,19.923,19.923
2024-07-16,19.779,0,0,20.011,20.011
2024-07-17,21.579,0,0,19.779,19.779
2024-07-18,12.063,0,0,21.579,21.579
2024-07-19,11.972,0,0,12.063,12.063
2024-07-20,11.431,0,0,11.972,11.972
2024-07-21,10.605,0,0,11.431,11.431
2024-07-22,17.023,0,0,10.605,10.605
2024-07-23,11.015,0,0,17.023,17.023
2024-07-24,17.981,0,0,11.015,11.015
2024-07-25,13.599,0,0,17.981,17.981
2024-07-26,16.515,0,0,13.599,13.599
2024-07-27,12.746,0,0,16.515,16.515
2024-07-28,9.906,0,0,12.746,12.746
2024-07-29,8.383,0,0,9.906,9.906
2024-07-30,8.672,0,0,8.383,8.383
2024-07-31,11.882,0,0,8.672,8.672
2024-08-01,7.979,0,0,11.882,11.882
2024-08-02,21.243,0,0,7.979,7.979
2024-08-03,11.445,0,0,21.243,21.243
2024-08-04,20.314,0,0,11.445,11.445
2024-08-05,27.825,0,0,20.314,20.314
2024-08-06,26.982,0,0,27.825,27.825
2024-08-07,16.346,0,0,26.982,26.982
2024-08-08,17.648,0,0,16.346,16.346
2024-08-09,19.308,0,0,17.648,17.648
2024-08-10,18.518,0,0,19.308,19.308
2024-08-11,10.772,0,0,18.518,18.518
2024-08-12,15.701,0,0,10.772,10.772
2024-08-13,12.505,0,0,15.701,15.701
2024-08-14,10.213,0,0,12.505,12.505
2024-08-15,19.61,0,0,10.213,10.213
2024-08-16,17.539,0,0,19.61,19.61
2024-08-17,15.011,0,0,17.539,17.539
2024-08-18,17.807,0,0,15.011,15.011
