fecha,solar_mwh_piloto,solar_mwh_intermedio,solar_mwh_agresivo
2000-06-30,21.34821,648.985584,1587.8798598
2000-07-01,25.684620000000002,780.812448,1910.4220356
2000-07-02,22.53693,685.122672,1676.2968534
2000-07-03,22.159019999999998,673.6342080000001,1648.1879076
2000-07-04,23.605920000000005,717.6199680000001,1755.8083296000002
2000-07-05,17.6241,535.77264,1310.880558
2000-07-06,15.87456,482.5866240000001,1180.7497728
2000-07-07,20.786610000000003,631.912944,1546.1080518
2000-07-08,21.560760000000002,655.4471040000001,1603.6893287999999
2000-07-09,23.09502,702.088608,1717.8075876
2000-07-10,17.46498,530.9353920000001,1299.0452124
2000-07-11,24.78996,753.614784,1843.8772247999998
2000-07-12,23.79975,723.5124000000001,1770.225405
2000-07-13,20.987849999999998,638.03064,1561.0762829999999
2000-07-14,15.940859999999999,484.60214399999995,1185.6811668
2000-07-15,20.20161,614.128944,1502.5957517999998
2000-07-16,22.22337,675.5904479999999,1652.9742606
2000-07-17,20.587320000000002,625.8545280000001,1531.2848616
2000-07-18,21.99873,668.761392,1636.2655373999999
2000-07-19,18.837,572.6448,1401.0960599999999
2000-07-20,20.08266,610.512864,1493.7482507999998
2000-07-21,18.25122,554.837088,1357.5257436
2000-07-22,20.41143,620.507472,1518.2021633999998
2000-07-23,25.82697,785.139888,1921.0100286
2000-07-24,23.85669,725.243376,1774.4606022
2000-07-25,24.7104,751.1961600000001,1837.959552
2000-07-26,21.3915,650.3016,1591.09977
2000-07-27,21.324810000000003,648.274224,1586.1393678
2000-07-28,18.50745,562.62648,1376.584131
2000-07-29,15.564900000000002,473.17296000000005,1157.717262
2000-07-30,17.418960000000002,529.5363840000001,1295.6222447999999
2000-07-31,23.4741,713.61264,1746.003558
2000-08-01,19.73361,599.901744,1467.7859118
2000-08-02,21.98391,668.310864,1635.1632258
2000-08-03,20.88216,634.817664,1553.2150608
2000-08-04,20.486310000000003,622.7838240000001,1523.7717378
2000-08-05,12.416820000000001,377.471328,923.5630716000001
2000-08-06,12.59193,382.794672,936.5877534
2000-08-07,22.2495,676.3848,1654.91781
2000-08-08,21.145020000000002,642.808608,1572.7665876
2000-08-09,19.96683,606.991632,1485.1328154
2000-08-10,22.76625,692.094,1693.353675
2000-08-11,25.387050000000002,771.76632,1888.288779
2000-08-12,26.611260000000005,808.982304,1979.3455188
2000-08-13,18.62835,566.3018400000001,1385.5766730000003
2000-08-14,24.157380000000003,734.384352,1796.8259244
2000-08-15,24.68973,750.567792,1836.4221174000002
2000-08-16,25.126140000000003,763.834656,1868.8822932
2000-08-17,26.64051,809.8715040000001,1981.5211338
2000-08-18,21.43167,651.522768,1594.0876146
2000-08-19,24.46704,743.7980160000001,1819.8584352
2000-08-20,25.42176,772.821504,1890.8705088
2000-08-21,27.647490000000005,840.4836960000001,2056.4203062
2000-08-22,24.160890000000002,734.4910560000001,1797.0869982
2000-08-23,22.00458,668.939232,1636.7006603999998
2000-08-24,20.984340000000003,637.923936,1560.8152092
2000-08-25,22.25535,676.5626400000001,1655.3529330000001
2000-08-26,23.655450000000002,719.12568,1759.492371
2000-08-27,24.337950000000003,739.87368,1810.256721
2000-08-28,20.414160000000003,620.590464,1518.4052207999998
2000-08-29,20.96172,637.236288,1559.1327335999997
2000-08-30,22.36962,680.0364480000001,1663.8523356000003
2000-08-31,17.251260000000002,524.438304,1283.1487187999999
2000-09-01,11.36382,345.460128,845.2409316
2000-09-02,19.01406,578.027424,1414.2657828
2000-09-03,19.18527,583.232208,1427.0003826
2000-09-04,17.49852,531.9550079999999,1301.5399175999999
2000-09-05,13.159380000000002,400.04515200000003,978.7946844
2000-09-06,17.869020000000003,543.2182080000001,1329.0977076000001
2000-09-07,13.855530000000002,421.208112,1030.5743214
2000-09-08,22.1832,674.36928,1649.9864159999997
2000-09-09,20.35332,618.740928,1513.8799416
2000-09-10,16.049670000000003,487.90996800000005,1193.7744546000001
2000-09-11,20.02572,608.781888,1489.5130536000001
2000-09-12,26.452140000000004,804.1450560000001,1967.5101732000003
2000-09-13,25.105469999999997,763.206288,1867.3448586
2000-09-14,18.33624,557.421696,1363.8495312
2000-09-15,17.25594,524.580576,1283.4968172
2000-09-16,16.8675,512.772,1254.60465
2000-09-17,14.265420000000002,433.668768,1061.0619396
2000-09-18,23.77362,722.7180480000001,1768.2818556
2000-09-19,22.11495,672.29448,1644.909981
2000-09-20,13.014300000000002,395.6347200000001,968.0036339999999
2000-09-21,19.641180000000002,597.091872,1460.9109684
2000-09-22,20.638020000000004,627.395808,1535.0559276000001
2000-09-23,15.740790000000002,478.52001600000006,1170.7999602
2000-09-24,15.942810000000003,484.66142400000007,1185.8262078
2000-09-25,22.143810000000002,673.171824,1647.0565878000002
2000-09-26,23.56302,716.3158080000001,1752.6174276000002
2000-09-27,12.34506,375.289824,918.2255628
2000-09-28,17.14011,521.0593439999999,1274.8813817999999
2000-09-29,12.76626,388.094304,949.5544188
2000-09-30,16.420170000000002,499.17316800000003,1221.3322446
2000-10-01,23.60319,717.5369760000001,1755.6052722000002
2000-10-02,21.44376,651.890304,1594.9868688
2000-10-03,21.05337,640.022448,1565.9496606
2000-10-04,19.5156,593.27424,1451.5703279999998
2000-10-05,22.927319999999998,696.990528,1705.3340615999998
2000-10-06,23.187450000000002,704.8984800000001,1724.682531
2000-10-07,20.817420000000002,632.849568,1548.3996995999998
2000-10-08,14.4573,439.50192,1075.333974
2000-10-09,18.667740000000002,567.4992960000001,1388.5065012
2000-10-10,26.127660000000002,794.2808640000001,1943.3753508
2000-10-11,21.35679,649.246416,1588.5180401999999
2000-10-12,19.97034,607.098336,1485.3938891999999
2000-10-13,17.49774,531.9312960000001,1301.4819012
2000-10-14,21.357570000000003,649.270128,1588.5760566000001
2000-10-15,14.3949,437.60495999999995,1070.692662
2000-10-16,21.26319,646.400976,1581.5560721999998
2000-10-17,18.46533,561.346032,1373.4512454
2000-10-18,11.460540000000002,348.40041600000006,852.4349652000001
2000-10-19,20.639580000000002,627.443232,1535.1719604
2000-10-20,20.62398,626.968992,1534.0116323999998
2000-10-21,15.744299999999999,478.62672000000003,1171.0610339999998
2000-10-22,19.92549,605.7348959999999,1482.0579461999998
2000-10-23,16.58592,504.21196799999996,1233.6607296
2000-10-24,8.369790000000002,254.441616,622.5449802
2000-10-25,14.666340000000002,445.85673600000007,1090.8823691999999
2000-10-26,16.45293,500.16907199999997,1223.7689334000002
2000-10-27,14.07744,427.95417599999996,1047.0799872
2000-10-28,17.31327,526.323408,1287.7610226000002
2000-10-29,15.20922,462.36028799999997,1131.2617836
2000-10-30,16.593329999999998,504.437232,1234.2118853999998
2000-10-31,18.542160000000003,563.6816640000001,1379.1658608
2000-11-01,16.34802,496.979808,1215.9657276
2000-11-02,12.012780000000001,365.188512,893.5105764
2000-11-03,20.6154,626.70816,1533.3734519999998
2000-11-04,16.805100000000003,510.87504000000007,1249.963338
2000-11-05,15.221309999999999,462.72782399999994,1132.1610378
2000-11-06,18.88458,574.091232,1404.6350604
2000-11-07,19.45281,591.365424,1446.9000078
2000-11-08,18.65721,567.179184,1387.7232798
2000-11-09,17.97783,546.526032,1337.1909954
2000-11-10,16.8441,512.0606399999999,1252.8641579999999
2000-11-11,14.666340000000002,445.85673600000007,1090.8823691999999
2000-11-12,19.583849999999998,595.34904,1456.646763
2000-11-13,17.428320000000003,529.820928,1296.3184416
2000-11-14,20.67156,628.415424,1537.5506328
2000-11-15,19.487520000000004,592.420608,1449.4817376
2000-11-16,18.546840000000003,563.8239360000001,1379.5139592
2000-11-17,18.92514,575.324256,1407.6519131999999
2000-11-18,13.74126,417.73430400000007,1022.0749188000001
2000-11-19,17.50593,532.180272,1302.0910734
2000-11-20,20.035860000000003,609.090144,1490.2672668
2000-11-21,24.80478,754.0653120000001,1844.9795364
2000-11-22,22.221420000000002,675.5311680000001,1652.8292195999998
2000-11-23,18.939180000000004,575.751072,1408.6962084000002
2000-11-24,18.91188,574.921152,1406.6656343999998
2000-11-25,21.32676,648.333504,1586.2844088
2000-11-26,20.985120000000002,637.947648,1560.8732255999998
2000-11-27,16.72359,508.39713600000005,1243.9006241999998
2000-11-28,18.365099999999998,558.29904,1365.996138
2000-11-29,15.865980000000002,482.32579200000004,1180.1115923999998
2000-11-30,21.67035,658.77864,1611.8406329999998
2000-12-01,18.97194,576.746976,1411.1328972000001
2000-12-02,17.77191,540.2660639999999,1321.8746657999998
2000-12-03,13.900380000000002,422.57155200000005,1033.9102644
2000-12-04,15.548910000000001,472.68686399999996,1156.5279257999998
2000-12-05,17.51061,532.322544,1302.4391717999997
2000-12-06,14.3208,435.35232,1065.181104
2000-12-07,16.76922,509.78428800000006,1247.2945836000001
2000-12-08,18.25863,555.062352,1358.0768994
2000-12-09,22.09818,671.784672,1643.6626284
2000-12-10,16.705650000000002,507.85176,1242.566247
2000-12-11,14.089529999999998,428.32171200000005,1047.9792413999999
2000-12-12,18.75822,570.249888,1395.2364036
2000-12-13,19.18254,583.1492159999999,1426.7973251999997
2000-12-14,15.37653,467.446512,1143.7063014
2000-12-15,15.279420000000002,464.49436800000007,1136.4832596
2000-12-16,16.65612,506.34604800000005,1238.8822056000001
2000-12-17,17.951700000000002,545.73168,1335.2474459999999
2000-12-18,14.429220000000003,438.64828800000004,1073.2453836
2000-12-19,9.25236,281.27174399999996,688.1905367999999
2000-12-20,14.260740000000002,433.52649600000007,1060.7138412
2000-12-21,18.05544,548.8853760000001,1342.9636272
2000-12-22,20.994480000000003,638.232192,1561.5694224000001
2000-12-23,21.05805,640.16472,1566.2977589999998
2000-12-24,17.929080000000003,545.044032,1333.5649704
2000-12-25,11.3724,345.72096,845.879112
2000-12-26,20.93832,636.524928,1557.3922416
2000-12-27,9.11274,277.027296,677.8056012
2000-12-28,14.96274,454.867296,1112.9286012
2000-12-29,11.64306,353.949024,866.0108027999999
2000-12-30,17.862779999999997,543.028512,1328.6335763999998
2000-12-31,21.93126,666.7103040000001,1631.2471188
2001-01-01,22.68864,689.734656,1687.5810431999998
2001-01-02,22.89378,695.970912,1702.8393564
2001-01-03,19.312410000000003,587.097264,1436.4570558
2001-01-04,17.57067,534.148368,1306.9064346
2001-01-05,18.187260000000002,552.8927040000001,1352.7683988
2001-01-06,15.22404,462.81081600000005,1132.3640952
2001-01-07,16.7739,509.92656000000005,1247.642682
2001-01-08,23.11374,702.657696,1719.1999812
2001-01-09,19.861140000000002,603.7786560000001,1477.2715931999999
2001-01-10,15.048929999999999,457.48747199999997,1119.3394133999998
2001-01-11,17.910359999999997,544.4749439999999,1332.1725768
2001-01-12,18.12486,550.9957440000001,1348.1270868000001
2001-01-13,18.32415,557.05416,1362.950277
2001-01-14,19.190730000000002,583.398192,1427.4064974
2001-01-15,20.847450000000002,633.7624800000001,1550.633331
2001-01-16,16.40262,498.639648,1220.0268756
2001-01-17,12.39927,376.937808,922.2577026
2001-01-18,14.990820000000001,455.720928,1115.0171916
2001-01-19,16.73841,508.847664,1245.0029358
2001-01-20,14.066130000000001,427.610352,1046.2387494
2001-01-21,17.832749999999997,542.1156,1326.399945
2001-01-22,15.19791,462.01646400000004,1130.4205458000001
2001-01-23,13.74438,417.829152,1022.3069843999999
2001-01-24,19.363889999999998,588.662256,1440.2861381999999
2001-01-25,19.42005,590.3695200000001,1444.463319
2001-01-26,22.048260000000003,670.267104,1639.9495788000002
2001-01-27,17.901,544.1904,1331.4763799999998
2001-01-28,24.05988,731.420352,1789.5738744
2001-01-29,25.225980000000003,766.8697920000001,1876.3083924
2001-01-30,24.77787,753.247248,1842.9779706
2001-01-31,24.261120000000002,737.538048,1804.5421056
2001-02-01,23.006880000000002,699.4091520000001,1711.2517344
2001-02-02,21.05337,640.022448,1565.9496606
2001-02-03,16.944329999999997,515.107632,1260.3192654
2001-02-04,20.079150000000002,610.40616,1493.487177
2001-02-05,18.94737,576.000048,1409.3053805999998
2001-02-06,19.540950000000002,594.04488,1453.4558610000001
2001-02-07,23.956920000000004,728.2903680000001,1781.9157096000001
2001-02-08,21.93126,666.7103040000001,1631.2471188
2001-02-09,21.393060000000002,650.349024,1591.2158028000001
2001-02-10,21.84156,663.9834239999999,1624.5752328
2001-02-11,21.81426,663.153504,1622.5446587999998
2001-02-12,20.30847,617.377488,1510.5439986
2001-02-13,26.677950000000003,811.0096799999999,1984.305921
2001-02-14,20.349420000000002,618.622368,1513.5898596
2001-02-15,19.1139,581.06256,1421.6918819999999
2001-02-16,15.455309999999999,469.84142399999996,1149.5659577999998
2001-02-17,15.5571,472.93584,1157.137098
2001-02-18,18.16386,552.181344,1351.0279068
2001-02-19,14.69988,446.87635200000005,1093.3770744
2001-02-20,13.831350000000002,420.47304,1028.775813
2001-02-21,12.44022,378.18268800000004,925.3035636
2001-02-22,18.338970000000003,557.504688,1364.0525886
2001-02-23,16.01106,486.73622400000005,1190.9026428
2001-02-24,13.40625,407.55,997.156875
2001-02-25,13.87152,421.694208,1031.7636576
2001-02-26,6.856199999999999,208.42848,509.96415600000006
2001-02-27,17.02116,517.443264,1266.0338808
2001-02-28,19.49298,592.586592,1449.8878524
2001-03-01,16.18734,492.095136,1204.0143492
2001-03-02,21.89031,665.465424,1628.2012578
2001-03-03,22.05138,670.361952,1640.1816444
2001-03-04,16.00833,486.653232,1190.6995854
2001-03-05,18.714540000000003,568.9220160000001,1391.9874852
2001-03-06,13.55328,412.019712,1008.0929664
2001-03-07,13.86216,421.40966399999996,1031.0674608
2001-03-08,18.76875,570.57,1396.019625
2001-03-09,19.37715,589.06536,1441.272417
2001-03-10,17.97042,546.3007680000001,1336.6398396
2001-03-11,15.926820000000001,484.17532800000004,1184.6368716
2001-03-12,23.78649,723.1092960000001,1769.2391262
2001-03-13,19.425900000000002,590.54736,1444.898442
2001-03-14,15.728700000000003,478.1524800000001,1169.9007060000001
2001-03-15,17.4525,530.5559999999999,1298.1169499999999
2001-03-16,16.037580000000002,487.542432,1192.8752003999998
2001-03-17,12.88482,391.698528,958.3729116
2001-03-18,12.51705,380.51832,931.018179
2001-03-19,11.1813,339.91152,831.6650940000001
2001-03-20,14.87226,452.116704,1106.1986988
2001-03-21,10.26402,312.02620800000005,763.4378076
2001-03-22,14.920620000000001,453.58684800000003,1109.7957156
2001-03-23,18.31674,556.828896,1362.3991212
2001-03-24,17.4837,531.50448,1300.4376059999997
2001-03-25,20.93286,636.358944,1556.9861268
2001-03-26,20.501130000000003,623.2343520000001,1524.8740494
2001-03-27,22.1637,673.77648,1648.5360059999998
2001-03-28,20.67897,628.640688,1538.1017885999997
2001-03-29,15.662010000000002,476.1251040000001,1164.9403038
2001-03-30,22.21986,675.4837440000001,1652.7131868
2001-03-31,21.836100000000002,663.81744,1624.1691179999998
2001-04-01,20.52375,623.922,1526.556525
2001-04-02,21.67854,659.027616,1612.4498052000001
2001-04-03,21.965970000000002,667.765488,1633.8288486
2001-04-04,13.26234,403.175136,986.4528492
2001-04-05,17.329259999999998,526.8095040000001,1288.9503587999998
2001-04-06,20.83068,633.252672,1549.3859783999999
2001-04-07,15.026700000000002,456.8116800000001,1117.685946
2001-04-08,24.844170000000002,755.262768,1847.9093646000001
2001-04-09,20.21097,614.4134879999999,1503.2919485999998
2001-04-10,21.186360000000004,644.0653440000001,1575.8414568
2001-04-11,16.27899,494.881296,1210.8312762
2001-04-12,23.084490000000002,701.768496,1717.0243662
2001-04-13,18.148260000000004,551.7071040000001,1349.8675788
2001-04-14,13.50375,410.51399999999995,1004.408925
2001-04-15,17.682989999999997,537.562896,1315.2607962
2001-04-16,15.2529,463.68816,1134.510702
2001-04-17,10.39506,316.00982400000004,773.1845628
2001-04-18,19.817069999999998,602.4389279999999,1473.9936665999999
2001-04-19,14.43234,438.74313600000005,1073.4774492000001
2001-04-20,19.52301,593.499504,1452.1214837999999
2001-04-21,22.78497,692.663088,1694.7460686
2001-04-22,17.47707,531.3029280000001,1299.9444666
2001-04-23,16.19475,492.32039999999995,1204.5655049999998
2001-04-24,19.32918,587.607072,1437.7044084
2001-04-25,17.806620000000002,541.3212480000001,1324.4563956
2001-04-26,20.31315,617.51976,1510.892097
2001-04-27,21.9453,667.13712,1632.2914139999998
2001-04-28,19.95747,606.707088,1484.4366186
2001-04-29,19.25079,585.224016,1431.8737601999999
2001-04-30,22.32282,678.613728,1660.3713516
2001-05-01,24.383580000000002,741.260832,1813.6506803999998
2001-05-02,17.33862,527.094048,1289.6465556
2001-05-03,18.36627,558.334608,1366.0831626
2001-05-04,16.09842,489.39196799999996,1197.4004796
2001-05-05,18.07962,549.620448,1344.7621356
2001-05-06,15.624570000000002,474.9869280000001,1162.1555166
2001-05-07,15.89874,483.321696,1182.5482812
2001-05-08,9.18606,279.25622400000003,683.2591428
2001-05-09,15.2763,464.39952000000005,1136.251194
2001-05-10,22.389120000000002,680.629248,1665.3027455999998
2001-05-11,22.21791,675.4244640000001,1652.5681458000001
2001-05-12,22.729979999999998,690.991392,1690.6559124
2001-05-13,18.528900000000004,563.2785600000001,1378.179582
2001-05-14,22.66251,688.940304,1685.6374938000001
2001-05-15,19.318260000000002,587.275104,1436.8921788
2001-05-16,16.93614,514.858656,1259.7100931999998
2001-05-17,25.190490000000004,765.7908960000001,1873.6686462
2001-05-18,22.31502,678.376608,1659.7911875999998
2001-05-19,19.07958,580.019232,1419.1391604
2001-05-20,21.93711,666.8881440000001,1631.6822418000002
2001-05-21,10.42704,316.98201600000004,775.5632352
2001-05-22,20.23359,615.1011360000001,1504.9744242000002
2001-05-23,24.92958,757.859232,1854.2621604
2001-05-24,16.81251,511.100304,1250.5144938
2001-05-25,24.128130000000002,733.4951520000001,1794.6503094
2001-05-26,14.82156,450.575424,1102.4276327999999
2001-05-27,19.26678,585.710112,1433.0630964
2001-05-28,23.28963,708.004752,1732.2826794000002
2001-05-29,24.81258,754.3024320000001,1845.5597003999999
2001-05-30,23.818470000000005,724.081488,1771.6177986
2001-05-31,21.174269999999996,643.6978079999999,1574.9422025999997
